12:16:42.992,0.51,-0.26,-0.09,-0.01,0.00,1.01,
12:16:43.117,0.05,-0.12,-0.40,-0.02,0.01,1.01,
12:16:43.200,-0.45,-0.21,-0.33,0.00,-0.01,1.00,
12:16:43.328,-0.89,-0.63,-0.51,-0.01,-0.01,1.00,
12:16:43.454,-0.51,-0.59,-0.05,-0.01,-0.00,1.01,
12:16:43.582,-0.98,-0.77,-0.23,-0.01,-0.03,1.01,
12:16:43.709,-0.70,-0.19,-0.03,-0.00,-0.03,1.01,
12:16:43.836,-0.42,-0.49,-0.21,-0.02,-0.04,1.00,
12:16:43.963,-0.84,-0.10,-0.31,-0.01,-0.04,1.01,
12:16:44.092,0.54,0.59,0.09,-0.01,-0.05,0.99,
12:16:44.217,1.33,0.35,0.28,-0.02,-0.03,1.01,
12:16:44.391,-0.23,-0.12,-0.03,-0.02,-0.03,1.01,
12:16:44.515,-0.63,-0.24,-0.14,-0.02,-0.03,0.99,
12:16:44.640,0.28,-0.23,0.09,-0.03,-0.03,0.99,
12:16:44.726,0.33,-0.10,-0.02,-0.03,-0.02,1.01,
12:16:44.890,0.37,0.00,0.03,-0.02,-0.03,1.01,
12:16:44.981,0.73,-0.37,-0.12,-0.02,-0.02,1.01,
12:16:45.107,0.31,0.03,-0.12,-0.01,-0.02,1.00,
12:16:45.234,0.31,-0.23,-0.07,-0.03,-0.02,1.00,
12:16:45.361,0.38,-0.58,-0.07,-0.02,-0.02,1.01,
12:16:45.488,0.30,-0.28,-0.30,-0.02,-0.00,1.02,
12:16:45.617,0.35,-0.26,0.05,-0.02,-0.01,1.01,
12:16:45.742,-0.19,0.40,-0.19,-0.01,-0.02,0.99,
12:16:45.916,0.35,-0.26,-0.05,-0.02,-0.00,1.00,
12:16:45.996,0.17,0.23,-0.12,-0.01,-0.01,1.01,
12:16:46.168,0.47,-0.12,-0.02,-0.03,0.00,1.00,
12:16:46.293,0.17,0.12,0.16,-0.02,0.00,1.00,
12:16:46.417,-0.45,0.17,-0.19,-0.02,0.00,0.99,
12:16:46.505,0.02,-0.17,-0.42,-0.02,0.00,1.00,
12:16:46.631,0.12,-0.03,0.16,-0.03,0.00,1.00,
12:16:46.806,-0.70,-0.65,0.09,-0.01,-0.00,1.00,
12:16:46.932,-0.70,-0.14,-0.23,-0.02,0.03,1.01,
12:16:47.058,-0.70,-0.23,-0.33,-0.01,-0.02,1.00,
12:16:47.140,-1.13,-0.07,-0.33,-0.01,-0.02,1.00,
12:16:47.306,-0.82,0.33,0.09,-0.01,-0.02,0.99,
12:16:47.394,-0.61,0.26,0.02,-0.01,-0.03,1.01,
12:16:47.556,-0.59,-0.45,-0.23,-0.01,-0.02,1.02,
